Source Pipeline,Stellar Catalog,TIC,Full TOI ID,Signal ID,TOI Disposition,EXOFOP Disposition,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,VMag Value,VMag Uncertainty,Epoch Value,Epoch Error,Orbital Period Value,Orbital Period Error,Transit Duration Value,Transit Duration Error,Transit Depth Value,Transit Depth Error,Sectors,Public Comment,Alerted,Edited
spoc,gaia-dr2,35582553,649.01,1,PC,PC,102.222697,-13.527288,10.046,0.006,10.39,0.007,2202.578306,0.001031,0.93585,6.8e-05,1.630084,0.078968,1939.86141,83.66902,33,,2019-05-06 17:51:17+0000,2021-04-27 11:18:46+0000
qlp,,437984134,887.01,1,PC,APC,94.545327,15.952172,8.151,0.018,8.418,0.002,1472.07754,0.00092,5.77114,0.00059,2.791,0.05,1931.81,0.299452,6,Period is probably 3 times longer (~ 15 or 17 days); do reanalysis with longer period; Only two events visible; the latest is partial and might not be real,2019-07-12 19:27:36+0000,2021-04-27 11:18:46+0000
qlp,gaia-dr2,281408474,628.01,1,PC,PC,99.263067,1.767554,9.656,0.007,10.112,0.006,1469.2352,0.00043,3.4076,0.00014,3.69,0.056,7500.0,0.244342,6,hot Jupiter; may be on 281408443 (R=1.06 Rsun),2019-04-23 16:24:11+0000,2021-04-27 11:18:46+0000
qlp,,438295981,888.01,1,PC,FP,96.666075,13.299452,9.518,0.018,10.024,0.008,1472.15837,0.00314,3.96643,0.00167,2.025,0.28,828.371,1.84461,6,A clear centroid shift; signal comes from a blended star. Check neighbors,2019-07-12 19:27:36+0000,2021-04-27 11:18:46+0000
spoc,,333607525,890.01,1,EB,APC,100.363188,-12.285068,10.872,0.018,11.138,0.013,2204.323805,0.000306,3.202373,7.4e-05,3.912271,0.015365,40953.218683,501.66397,33,TFOPWG APC; retired as SB2,2019-07-12 19:27:36+0000,2021-04-27 11:18:46+0000
spoc,gaia-dr2,120269103,886.01,1,EB,FP,101.693877,-6.14477,8.265,0.006,8.34,0.03,2203.108337,0.001489,20.427673,0.002103,5.187833,0.111902,2988.502078,59.02865,33,TFOP FP; NEB,2019-07-12 19:27:36+0000,2021-04-27 11:18:46+0000
qlp,,37084932,879.01,1,PC,FP,98.123759,-3.544801,9.511,0.019,9.549,0.003,1470.64431,0.00102,6.58454,0.00012,3.395,0.395,5500.94,3.14556,6,Clear centroid shift; Need SG1 to check the low parallax target 37161310.,2019-07-12 19:27:36+0000,2021-04-27 11:18:46+0000
qlp,,365781372,627.01,1,PC,FP,81.923567,7.918569,9.945,0.018,10.219,0.007,1469.22408,0.00062,1.13889,6e-05,2.154,0.248,5368.19,0.902334,6,check nearby bright stars; might be synchronized,2019-04-23 16:24:11+0000,2021-04-27 11:18:46+0000
spoc,gaia-dr2,49079670,641.01,1,PC,PC,101.071848,-23.819289,9.904,0.006,10.552,0.005,2202.816297,0.001749,1.893494,0.000227,1.248132,0.332788,859.967259,65.42911,33,,2019-05-06 17:51:17+0000,2021-04-27 11:18:46+0000
qlp,gaia-dr2,250484865,895.01,1,PC,FP,94.205554,-2.928876,8.797,0.006,9.349,0.003,1468.75811,0.00645,0.76189,0.00043,1.904,0.272,190.0,0.630631,6,crowded field; might be variability,2019-07-12 19:27:36+0000,2021-04-27 11:18:46+0000
qlp,,78672342,648.01,1,PC,FP,103.002802,-18.95445,10.118,0.018,10.649,0.005,1471.30172,0.00691,2.97638,0.00175,3.212,0.957,795.842,3.34883,6,possible odd-even; GAIA DR2 Teff = 4060 K and Rad = 10.8 Rsun,2019-05-06 17:51:17+0000,2021-04-27 11:18:46+0000
qlp,gaia-dr2,237808867,881.01,1,PC,FP,104.479903,5.748036,9.792,0.011,10.64,0.009,1468.86467,0.00204,0.56708,0.0001,1.253,0.251,980.0,2.16154,6,2 stars in the same pixel; check 237808865; TFOP NEB,2019-07-12 19:27:36+0000,2021-04-27 11:18:46+0000
qlp,,25334160,885.01,1,PC,APC,98.267809,-10.870722,10.089,0.017,11.458,0.019,1471.20029,0.00644,2.56876,0.00214,2.767,0.578,360.521,2.0364,6,Large planet;  might be noise or a blended signal,2019-07-12 19:27:36+0000,2021-04-27 11:18:46+0000
spoc,gaia-dr2,79292541,642.01,1,PC,PC,104.05582,-20.052519,9.425,0.015,9.487,0.003,2202.167074,0.001024,2.278509,0.00016,2.037105,0.063212,1678.48953,49.109764,33,,2019-05-06 17:51:17+0000,2021-04-27 11:18:46+0000
spoc,,123898871,630.01,1,EB,APC,90.916016,-19.040861,9.831,0.018,10.126,0.004,2201.815341,0.000376,4.909394,0.000121,4.126976,0.022911,12846.848714,213.72575,33,,2019-04-23 16:24:11+0000,2021-04-27 11:18:46+0000
spoc,gaia-dr2,123846039,883.01,1,PC,PC,103.369278,-6.507508,9.372,0.006,9.957,0.005,2210.742932,0.000694,10.058873,0.00097,3.679814,0.070918,4704.716916,76.01308,33,,2019-07-12 19:27:36+0000,2021-04-27 11:18:46+0000
qlp,gaia-dr2,92992033,647.01,1,PC,PC,83.955482,-18.649631,10.234,0.007,11.153,0.017,1470.60184,0.01,4.90765,0.00501,3.753,0.689,810.0,1.91617,6,v-shaped; evolved star,2019-05-06 17:51:17+0000,2021-04-27 11:18:46+0000
spoc,gaia-dr2,92013169,882.01,1,PC,PC,89.165216,14.785626,9.74,0.006,10.069,0.005,2203.806525,0.001996,2.354766,0.000344,1.48184,0.156755,1294.384853,134.64914,33,,2019-07-12 19:27:36+0000,2021-04-27 11:18:46+0000
qlp,gaia-dr2,102283403,896.01,1,PC,FA,89.154627,10.551752,9.09,0.006,9.48,0.03,1471.13285,0.00712,3.52985,0.0027,1.907,0.551,560.0,5.29033,6,marginal signal,2019-07-12 19:27:36+0000,2021-04-27 11:18:46+0000
qlp,gaia-dr2,229384040,897.01,1,EB,FP,98.597799,8.413917,9.113,0.006,9.738,0.005,1469.29528,0.01035,1.29277,0.00099,2.413,0.549,330.0,1.44527,6,TFOP FP; retired as NEB,2019-07-12 19:27:36+0000,2021-04-27 11:18:46+0000
spoc,gaia-dr2,54390047,998.01,1,PC,PC,118.319563,-14.218815,9.695,0.006,9.828,0.005,2229.569561,0.002224,0.941436,0.000158,1.3607,0.386772,339.912662,33.689648,34,,2019-07-24 15:58:33+0000,2021-04-27 11:18:46+0000
qlp,gaia-dr2,142918609,996.01,1,PC,FP,119.349966,-19.516031,9.793,0.006,10.097,0.004,1494.77797,0.00213,14.5378,,6.826,0.499,4040.0,10.7344,7,,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,gaia-dr2,409459226,973.01,1,PC,FP,109.950325,-11.942696,10.582,0.012,13.69,0.103,1491.82839,0.00395,1.27997,0.00041,2.425,0.265,790.0,0.856405,7,BEB or diluted planet; multiple stars in the aperture; blended; centroid shift; giant star; TFOP FP,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,179159972,965.01,1,PC,FP,109.056363,-9.893698,10.564,0.019,11.099,0.012,1491.95227,0.00378,1.37101,0.00035,2.379,0.432,1561.43,58.7673,7,check TIC 179159990,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,5772442,979.01,1,PC,FP,111.766566,-7.129632,10.296,0.018,10.715,0.009,1492.50181,0.00278,1.10578,0.00022,1.87,0.207,672.523,0.968288,7,Saturn-sized; Slight centroid shift; potentially blended (BEB or diluted planet); need SG1 to check,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,108835813,992.01,1,PC,FP,112.616718,-26.080666,10.057,0.019,10.054,0.004,1494.06581,0.00827,4.76516,0.00348,2.892,0.561,647.689,2.72142,7,3 stars in central pixel,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,179155220,964.01,1,PC,FP,109.106926,-8.329398,10.609,0.018,11.468,0.026,1491.88882,0.00059,0.60274,2e-05,1.834,0.017,16763.6,469.962,7,short period and V-shaped,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
spoc,gaia-dr2,341186896,999.01,1,PC,FP,118.864226,-58.222113,9.617,0.006,10.13,0.005,2037.522482,0.001945,1.508142,0.000264,2.772489,0.380932,740.299899,61.425083,27,centroid offset; likely blended EB,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,279999655,959.01,1,PC,FP,114.01246,4.715091,10.631,0.018,10.847,0.012,1492.69541,0.00037,1.54104,4e-05,1.686,0.046,30644.8,1087.08,7,,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,52548453,987.01,1,PC,FP,100.925682,-30.492019,10.169,0.019,10.727,0.007,1495.94244,0.00101,5.21517,0.00061,5.655,0.133,4593.85,0.361761,7,,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,265077027,961.01,1,PC,FP,127.178386,4.038537,10.624,0.018,11.459,0.021,1496.16829,0.00121,4.79586,0.00067,2.132,0.11,26891.1,952.147,7,,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,425220920,985.01,1,PC,FP,111.643954,7.016344,10.201,0.018,10.798,0.01,1494.52201,0.00152,8.76905,0.00107,3.504,0.217,14361.0,810.349,7,period might be twice,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
spoc,gaia-dr2,177722855,971.01,1,EB,FP,107.421556,-11.32895,10.522,0.006,11.168,0.013,2203.896937,0.006574,2.390366,0.001223,5.993928,0.370372,910.963701,54.06806,33,,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
spoc,gaia-dr2,50365310,1000.01,1,EB,FP,112.357734,-12.69596,9.604,0.013,9.602,0.004,2229.630046,0.001657,2.171348,0.000264,2.01722,0.319588,656.886099,37.77821,34,TFOP FP; retired as NEB,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,133654092,975.01,1,EB,FP,121.185133,-41.559825,10.392,0.018,13.743,0.092,1493.1271,0.00456,1.97353,0.00065,2.169,0.231,867.428,1.76394,7,too big; Rstar = 152 Rsun in tic8,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,317951248,995.01,1,PC,FP,110.811418,5.562895,9.98,0.018,11.249,0.02,1493.5283,0.00264,3.4438,0.00066,2.572,0.247,7260.75,727.389,7,TFOP NEB; impact param >1 with not a great fit to transit shape,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
spoc,gaia-dr2,73038411,978.01,1,PC,PC,120.204129,-2.010775,10.339,0.006,10.585,0.009,2240.08018,0.001003,13.167577,0.001465,4.80717,0.100395,5679.269591,189.14743,34,,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,268371979,977.01,1,PC,FP,105.063064,-2.347464,10.376,0.018,11.622,0.024,1492.39581,0.00552,2.78102,0.00103,1.657,0.263,748.64,3.11544,7,TFOP EB; Gaia suggests the star is evolved based on parallax and Teff,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,440801822,1008.01,1,PC,FP,109.382945,13.395211,8.769,0.035,9.264,0.002,1492.52135,0.00579,2.04936,0.00105,2.234,0.401,249.5,0.564034,7,,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
spoc,gaia-dr2,238597883,1004.01,1,PC,FP,122.178224,-48.802851,9.136,0.006,9.266,0.003,2229.549032,0.002365,3.577575,0.000669,2.934709,0.343917,501.602877,35.86739,34,,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,gaia-dr2,125894957,972.01,1,PC,FP,115.280399,-26.070953,10.548,0.015,11.455,0.206,1493.15026,0.00337,2.67425,0.00073,3.779,0.919,1920.0,9.83619,7,BEB or diluted planet; almost exactly same aperture for 125894951; TFOP FP,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,106997505,1003.01,1,PC,FP,110.55994,-25.207001,9.179,0.019,10.059,0.003,1493.3957,0.00535,2.74323,0.00108,3.167,0.642,383.41,0.781988,7,No Gaia DR2 radius but might be evolved so transiting object might be too big;,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
spoc,gaia-dr2,259353953,993.01,1,PC,PC,113.960884,-15.499433,10.063,0.006,10.219,0.005,2229.201501,0.001173,1.461071,0.000119,1.092088,0.300594,984.139638,64.28328,34,,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,gaia-dr2,127476180,981.01,1,PC,PC,117.113327,-28.204882,10.296,0.006,10.605,0.006,1492.61686,0.00429,1.60374,0.0005,2.104,0.289,850.0,1.36141,7,Low priority as it might be stellar variability; might be hard to follow-up for SG1 and SG2,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,gaia-dr2,141776043,962.01,1,PC,FP,117.71258,-21.015654,10.618,0.023,11.753,0.02,1493.35787,0.00223,4.06269,0.00071,4.299,0.179,4210.0,784.296,7,V shaped and maybe odd even difference,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,453209605,968.01,1,PC,FP,116.91434,11.980818,10.514,0.018,11.161,0.014,1493.61746,0.00238,2.80944,0.0006,3.151,0.205,1606.43,1.35648,7,no planet radius estimate because no stellar radius estimate but star is likely to be evolved so planet likely to be large.,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
spoc,gaia-dr2,175310067,1016.01,1,EB,FP,116.11082,-36.098335,10.626,0.006,11.053,0.023,2238.831138,0.006715,12.688941,0.009509,7.9201,0.539377,3232.852789,235.25328,34,TFOP FP; retired as NEB,2019-04-01 16:52:03+0000,2021-04-27 11:18:47+0000
qlp,,113553629,988.01,1,PC,FP,113.424048,-30.996072,10.162,0.018,10.602,0.006,1491.91542,0.00613,4.30438,0.00248,3.037,0.41,672.002,2.50426,7,marginal signal; crowded field,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,gaia-dr2,169904935,1005.01,1,PC,FP,120.704887,-11.101332,9.085,0.019,9.603,0.005,1492.5552,0.00106,4.55072,0.00033,2.599,0.284,3620.0,2.1771,7,,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
spoc,gaia-dr2,93963408,994.01,1,PC,FP,115.046365,-9.084259,10.027,0.006,10.09,0.005,2229.899754,0.004039,2.396722,0.000696,3.945317,0.709913,384.898547,33.798634,34,,2019-07-24 15:58:33+0000,2021-04-27 11:18:47+0000
qlp,,33091633,984.01,1,PC,FP,104.875922,-4.812187,10.215,0.019,10.563,0.008,1495.71336,0.00121,7.52118,0.00097,6.133,0.189,50623.3,2361.74,7,planet radius mass and Teff are inconsistent.,2019-07-24 15:58:33+0000,2021-04-27 11:18:48+0000
spoc,gaia-dr2,174599051,970.01,1,PC,PC,114.699247,-39.135484,10.525,0.006,11.384,0.026,2229.074016,0.008453,4.980364,0.00271,4.543863,0.624413,937.428873,117.78662,34,,2019-07-24 15:58:33+0000,2021-04-27 11:18:48+0000
qlp,gaia-dr2,5109298,960.01,1,EB,FP,107.598109,-5.432662,10.67,0.012,10.584,0.011,1491.79665,0.00577,1.6221,0.00071,2.428,0.687,2310.0,8.41618,7,TFOP FP; retired as NEB,2019-07-24 15:58:33+0000,2021-04-27 11:18:48+0000
qlp,,148659924,983.01,1,PC,FP,114.864438,-32.903786,10.256,0.034,10.235,0.006,1497.22031,0.00325,7.3846,0.00162,4.795,0.939,2456.67,8.53928,7,Jupiter sized planet around large star (2.35 Rsun from Exo-FOP); period could be wrong; potentially 2x period,2019-07-24 15:58:33+0000,2021-04-27 11:18:48+0000
qlp,,146208651,597.01,1,PC,FP,133.457682,-48.812619,9.729,0.02,10.637,0.008,1519.22343,0.00508,6.5224,0.00248,2.63,0.484,844.574,2.07697,8,two stars on the same pixel,2019-04-01 16:51:56+0000,2021-04-27 11:18:48+0000
spoc,gaia-dr2,153651591,607.01,1,PC,FP,121.009285,-26.165703,10.526,0.011,10.451,0.006,2230.769216,0.001751,2.145632,0.000302,2.16801,0.32217,1438.674695,102.17381,34,TFOP FP; retired as NEB,2019-04-13 05:20:07+0000,2021-04-27 11:18:48+0000
qlp,,80275202,610.01,1,PC,FP,121.526256,-44.375102,10.427,0.019,10.602,0.008,1495.34181,0.00348,3.66465,0.00066,2.76,0.817,2383.11,9.71726,8,need to check 80275180,2019-04-13 05:20:07+0000,2021-04-27 11:18:48+0000
qlp,,143994283,1021.01,1,PC,FP,119.300755,-42.999065,10.516,0.018,10.898,0.008,1492.90429,0.00426,1.90879,0.00035,1.909,0.231,618.482,1.43774,8,,2019-07-24 17:08:12+0000,2021-04-27 11:18:48+0000
qlp,,190990336,585.01,1,PC,APC,134.373095,-39.778427,8.935,0.017,9.45,0.03,1522.93883,0.00032,5.54714,0.00022,4.835,0.041,11569.0,0.324936,8,there might be a secondary,2019-04-01 16:51:58+0000,2021-04-27 11:18:48+0000
qlp,gaia-dr2,77527511,613.01,1,PC,PC,142.262955,-5.375494,9.949,0.006,10.842,0.009,1518.2712,0.00082,0.77864,8e-05,0.986,0.15,1520.0,1.49465,8,,2019-04-13 05:20:07+0000,2021-04-27 11:18:48+0000
qlp,,118021229,614.01,1,PC,FP,128.475349,-20.9406,9.896,0.018,10.535,0.006,1518.2814,0.00274,0.88501,0.00021,1.622,0.202,820.279,1.76139,8,,2019-04-13 05:20:07+0000,2021-04-27 11:18:48+0000
qlp,,141227133,617.01,1,PC,FP,129.315412,-47.383549,10.19,0.016,13.454,0.092,1518.70004,0.00114,2.42232,0.00022,2.873,0.212,5696.52,10.2883,8,TFOP NEB; centroid offset,2019-04-13 05:20:07+0000,2021-04-27 11:18:48+0000
qlp,,270841724,590.01,1,PC,FP,132.068732,-47.114723,10.441,0.045,16.161,0.035,1522.02359,0.00103,18.90372,0.00081,9.067,0.168,24270.0,3.68583,8,possible EB but could be PC at half or quarter the period; likely offset and could be on 270841758 which is brighter in the optical; host is likely a giant,2019-04-13 05:20:07+0000,2021-04-27 11:18:48+0000
qlp,,182943944,1017.01,1,PC,FP,124.726506,-37.783281,10.591,0.019,11.201,0.01,1518.96536,0.00137,1.10422,0.00013,2.37,0.062,14177.7,843.788,8,possibly off target to N,2019-07-24 17:08:12+0000,2021-04-27 11:18:48+0000
qlp,,145982812,599.01,1,PC,FP,133.14528,-50.008851,10.399,0.018,10.7,0.008,1518.4693,0.0032,0.82967,0.00021,1.755,0.05,4744.55,473.454,8,,2019-04-13 05:20:07+0000,2021-04-27 11:18:48+0000
qlp,,140706664,1020.01,1,PC,FP,128.382031,-43.828433,10.559,0.019,10.622,0.008,1521.29108,0.00241,3.28892,0.00066,3.793,0.202,10518.9,530.608,8,slightly V shaped; possibly off target to N,2019-07-24 17:08:12+0000,2021-04-27 11:18:48+0000
qlp,gaia-dr2,262746281,603.01,1,PC,PC,141.107943,5.766244,9.742,0.006,10.312,0.008,1523.78917,0.00257,8.0885,0.00192,7.864,0.916,2700.0,3.4803,8,Period might be double,2019-04-13 05:20:07+0000,2021-04-27 11:18:48+0000
qlp,,294090620,587.01,1,PC,PC,130.396025,-22.194329,7.824,0.017,7.8,0.03,1520.16789,0.00181,8.00924,0.00207,6.362,0.459,5599.54,4.89457,8,Period needs refinement; possible secondary,2019-04-13 05:20:07+0000,2021-04-27 11:18:48+0000
qlp,gaia-dr2,181304295,605.01,1,PC,PC,130.919633,-36.657042,10.435,0.008,10.436,0.006,1521.08379,0.00216,3.38387,0.00059,2.148,0.179,5960.0,2347.95,8,likely large planet radius,2019-04-13 05:20:07+0000,2021-04-27 11:18:48+0000
qlp,,122262940,606.01,1,PC,FP,133.238774,-57.94062,10.242,0.018,10.731,0.007,1519.94608,0.0019,2.00337,0.00034,3.091,0.145,12786.9,883.047,8,large planet; faint star to west,2019-04-01 16:52:05+0000,2021-04-27 11:18:48+0000
spoc,,1103432,565.01,1,PC,APC,130.581453,-17.189439,12.771,0.019,13.4,0.114,1519.870491,0.001236,3.727891,0.000455,3.87341,0.105718,17864.304846,505.3925,8,possible synchronization,2019-04-05 20:18:16+0000,2021-04-27 11:18:48+0000
spoc,,1133072,566.01,1,PC,FP,131.0859,-28.0766,12.541,0.043,15.34,0.2,1517.531592,0.002755,0.846542,0.000179,2.408837,0.443968,2524.567663,236.40909,8,,2019-04-13 04:58:29+0000,2021-04-27 11:18:48+0000
spoc,,37575651,568.01,1,PC,PC,135.340505,-28.324623,8.269,0.02,8.31,0.03,1521.911663,0.001511,9.596295,0.001214,2.877325,0.336437,1229.378239,90.49283,8,GAIA Teff=9422K; likely large stellar radius; possibly double the period,2019-04-05 20:18:16+0000,2021-05-06 23:40:59+0000
spoc,,101011575,560.01,1,PC,PC,129.688588,-13.256682,8.53239,0.018459,9.67,0.03,2234.271857,0.001559,16.806169,0.002611,2.155515,0.39006,1708.473701,165.03198,34,,2019-04-05 20:18:16+0000,2021-04-27 11:18:48+0000
spoc,,377064495,561.01,1,PC,CP,148.18559,6.216373,9.495,0.017,10.252,0.006,1527.055259,0.006522,10.781327,0.009318,4.858829,0.398929,1207.24764,139.98335,8,period may be an integer multiple,2019-04-13 04:39:13+0000,2021-04-27 11:18:48+0000
spoc,,377064495,561.02,2,PC,CP,148.18559,6.216373,9.495,0.017,10.252,0.006,1517.49812,0.001694,0.446547,6.4e-05,1.366769,0.29138,289.999091,29.232874,8,USP,2019-04-13 04:39:13+0000,2021-04-27 11:18:48+0000
spoc,,377064495,561.03,3,PC,PC,148.18559,6.216373,9.495,0.017,10.252,0.006,1521.850243,0.005659,16.37165,0.006706,3.478042,0.440894,922.871077,105.64288,8,clean transit affected by heavy gapping from candidate .02 at 0.4 days,2019-04-13 04:39:13+0000,2021-04-27 11:18:48+0000
spoc,,386435344,575.01,1,PC,FP,127.995236,-16.884928,8.74,0.018,9.22,0.03,2230.890563,0.001338,19.372105,0.001947,3.085915,0.125306,3219.559464,114.99179,34,,2019-04-13 04:58:29+0000,2021-04-27 11:18:48+0000
spoc,,410094645,577.01,1,PC,APC,133.258936,-22.198162,12.337,0.018,13.026,0.092,1517.977493,0.000673,3.329788,0.000167,3.24713,0.050201,22427.298659,295.96988,8,large possible hot Jupiter; GAIA Rstar=1.54 so the planet may be potentially smaller than 29 REarth,2019-04-13 04:58:29+0000,2021-04-27 11:18:48+0000
spoc,,30828562,621.01,1,PC,APC,134.718607,-43.452891,8.11,0.017,8.29,0.03,1520.110439,0.000227,3.112361,5.2e-05,2.437419,0.014018,6343.20305,58.34585,8,possible hot Jupiter,2019-04-10 17:25:16+0000,2021-04-27 11:18:48+0000
spoc,,101395259,623.01,1,PC,FP,148.720406,-23.332148,10.177,0.018,10.706,0.008,1523.942997,0.000968,15.151486,0.001355,2.980855,0.075363,6230.437846,152.05783,8,could be at half the period,2019-04-10 17:25:16+0000,2021-04-27 11:18:48+0000
spoc,,78154865,638.01,1,PC,FA,147.867332,-4.123348,8.909,0.019,9.475,0.004,1517.42793,0.001407,0.493826,5.5e-05,1.162615,0.459021,310.570859,44.601707,8,PC; TIC 78154863 in same pixel,2019-04-23 16:40:29+0000,2021-04-27 11:18:48+0000
spoc,,82362447,639.01,1,PC,FP,124.2495,-47.6515,15.341,0.062,17.2,0.2,1517.560677,0.005268,2.819817,0.001165,6.611278,0.349024,183631.033642,13579.864,8,Crowded field; likely EB off target to SSE; but check if nearby PC (not a cut and paste error; same comment as line 104).,2019-04-23 16:40:29+0000,2021-04-27 11:18:48+0000
spoc,,146463781,636.01,1,PC,FP,123.8856,-31.5568,14.884,0.059,17.46,0.2,1517.476816,0.002485,0.417921,7.9e-05,1.843947,0.247587,41644.893112,3604.8499,8,crowded field; likely EB off target to SSE; but check if nearby PC.,2019-04-11 19:30:28+0000,2021-04-27 11:18:49+0000
spoc,,286132427,635.01,1,PC,FA,146.724705,-4.298086,8.07,0.018,8.69,0.03,1517.43594,0.001801,0.493379,7.7e-05,1.5,0.283602,194.341058,22.715282,8,could be on TIC 286132422,2019-04-23 16:40:29+0000,2021-04-27 11:18:49+0000
spoc,,344926234,634.01,1,PC,FA,151.55748,3.946547,9.102,0.019,9.663,0.005,1517.428167,0.001804,0.49359,7.2e-05,1.545897,0.336383,246.702105,27.362505,8,Diff Image Quality flagged as unreliable,2019-04-23 16:40:29+0000,2021-04-27 11:18:49+0000
spoc,,348755723,633.01,1,PC,FP,134.087962,-12.934879,13.87,0.018,16.677,1.133,1517.809802,0.002628,4.503645,0.000869,1.973292,0.304933,12525.725237,1114.7897,8,Follow-up (Will Waalkes and Zach Berta-Thompson) ruled out a transit on TOI 633 but confirmed a 9.6 ppt event on 348755728; GAIA stellar parameters: Teff = 3414 K; R = 0.567 R_solar,2019-04-23 16:40:29+0000,2021-05-13 20:17:33+0000
qlp,,131419878,720.01,1,EB,FP,118.037283,-37.799055,8.763,0.018,9.284,0.003,1494.08915,0.00651,3.16043,0.00071,1.922,0.489,203.33,1.44642,8,neighboring star could be source of signal; needs SG1 to confirm host; TFOP FP,2019-05-24 15:54:20+0000,2021-04-27 11:18:49+0000
qlp,,119081096,716.01,1,PC,FP,136.2385,-18.5025,12.382,0.04,14.128,0.042,1518.10991,0.00404,0.83707,0.00029,2.497,0.567,2745.5,16.2657,8,potentially planet on a neighboring star; centroid shift in y; long transit duration; depth increase with larger aperture,2019-05-24 15:54:20+0000,2021-04-27 11:18:49+0000
qlp,,275248683,717.01,1,PC,FP,147.9707,2.1164,11.401,0.064,13.756,0.018,1518.26617,0.00283,0.53079,0.00012,1.238,0.234,1113.07,2.91444,8,SG1 to check faint neighbor in the south; likely BEB judging from difference images,2019-05-24 15:54:20+0000,2021-04-27 11:18:49+0000
qlp,gaia-dr2,184952758,719.01,1,PC,FP,128.143868,-36.346713,9.035,0.006,9.647,0.003,1519.89245,0.00924,4.10553,0.00372,4.267,0.61,310.0,0.708612,8,Potential Hot Jupiter on the target; or BEB on 184952876; potentially the period is 2.055d with deep primary eclipse and potential secondary eclipse,2019-05-24 15:54:20+0000,2021-04-27 11:18:49+0000
qlp,,410245915,725.01,1,PC,FP,133.964896,-20.274774,10.214,0.019,10.835,0.008,1518.76226,0.00272,0.98877,0.00025,1.65,0.283,744.947,1.89556,8,PC; V-shape in short cadence SPOC data,2019-05-24 18:24:57+0000,2021-04-27 11:18:49+0000
